,outfile,unit,site,grid,tree,ht,dbh,cond,sample,sample_number,rust,slope,elevation,aspect,shading,micro,micro_obj,tree_obj_slope,tree_obj_dir,obj_ht,micro_dist,ground_cvr,comp,comp_spp,PICO,PIEN,ABLA,PIAL,comp_ht,comp_number,soil,rock.,date,adj_ht,age,adj_seasons,growth_rt,log_growth_rt,tpaa,den_change,plant_yr,log_dc,log_gr,lat,long,spring_snow,spring_rain,annual_p,annual_tmean,annual_tmax,grow_petmean,grow_aetmean,grow_dmean,grow_gdd,monthly_dmax,max_dsum
65,11_2_2_10,BT,BT2,2,10,137,1,1,0,NA,0,10,2613,135,3,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,220,8,32.17,30,43272.25,121.76,24,21.5,5.663255814,0.75306618,-18.68,0.5462307,1993,-0.604713865,1.733998959,45.03234,-109.926031,75.32,19.92,85.73666667,0.904084843,16.11290323,111.979556,50.54771744,61.43183859,113.8734286,180.1451359,544.6687409
66,11_2_2_9,BT,BT2,2,9,272,3,1,0,NA,0,10,2613,90,11,0,NA,NA,NA,NA,NA,30,1,"10,40,20",1,1,0,1,285,9,32.17,30,43272.25,256.76,24,21.5,11.94232558,1.077088907,-18.68,0.5462307,1993,-0.604713865,2.480088861,45.032318,-109.925981,75.32,19.92,85.73666667,0.904084843,16.11290323,95.81264369,47.24681996,48.56582373,113.8734286,151.4193865,440.9641392
67,11_2_2_8,BT,BT2,2,8,252,3,1,0,NA,0,10,2613,90,6,0,NA,NA,NA,NA,NA,20,1,"10,20,30,40",1,1,1,1,275,9,32.17,30,43272.25,236.76,24,21.5,11.01209302,1.041869871,-18.68,0.5462307,1993,-0.604713865,2.398994034,45.032271,-109.926001,75.32,19.92,85.73666667,0.904084843,16.11290323,101.1954618,48.40748468,52.78797716,113.8734286,161.0082613,475.1115955
68,11_2_2_7,BT,BT2,2,7,245,2,1,0,NA,0,10,2613,90,50,0,NA,NA,NA,NA,NA,30,1,"10,20,30,40",1,1,1,1,285,12,32.17,30,43272.25,229.76,24,21.5,10.68651163,1.028835963,-18.68,0.5462307,1993,-0.604713865,2.368982351,45.032281,-109.926004,75.32,19.92,85.73666667,0.904084843,16.11290323,53.82736366,34.90398433,18.92337934,113.8734286,77.36064197,200.9698382
69,11_2_2_6,BT,BT2,2,6,236,2,1,0,NA,0,10,2613,90,10,0,NA,NA,NA,NA,NA,30,1,"10,20,30,40",1,1,1,1,290,8,32.17,30,43272.25,220.76,24,21.5,10.26790698,1.011481926,-18.68,0.5462307,1993,-0.604713865,2.329023204,45.03228,-109.926001,75.32,19.92,85.73666667,0.904084843,16.11290323,96.88925633,47.48240687,49.40684946,113.8734286,153.3468367,447.7840445
70,11_2_2_5,BT,BT2,2,5,240,2,1,0,NA,0,10,2613,90,4,0,NA,NA,NA,NA,NA,30,1,"10,20,40,30",1,1,1,1,285,7,32.17,20,43272.25,224.76,24,21.5,10.45395349,1.019280564,-18.68,0.5462307,1993,-0.604713865,2.346980231,45.032283,-109.925986,75.32,19.92,85.73666667,0.904084843,16.11290323,103.3485345,50.08860605,53.25992847,113.8734286,164.5977367,484.3990958
71,11_2_2_4,BT,BT2,2,4,207,1,1,0,NA,0,5,2613,90,4,0,NA,NA,NA,NA,NA,30,1,"10,40,20,30",1,1,1,1,270,8,32.17,20,43272.25,191.76,24,21.5,8.919069767,0.950319561,-18.68,0.5462307,1993,-0.604713865,2.188191655,45.032281,-109.925981,75.32,19.92,85.73666667,0.904084843,16.11290323,109.4092367,51.31933743,58.08989925,113.8734286,175.4460005,523.3011754
72,11_2_2_3,BT,BT2,2,3,251,2,1,0,NA,0,10,2613,135,3,0,NA,NA,NA,NA,NA,20,1,"10,40,30",1,0,1,1,270,8,32.17,20,43272.25,235.76,24,21.5,10.9655814,1.040031663,-18.68,0.5462307,1993,-0.604713865,2.394761404,45.032281,-109.925978,75.32,19.92,85.73666667,0.904084843,16.11290323,111.979669,51.81589382,60.1637752,113.8734286,180.0276068,539.8579125
73,11_2_2_2,BT,BT2,2,2,249,2,1,0,NA,0,10,2613,135,6,0,NA,NA,NA,NA,NA,20,1,"10,30,40",1,0,1,1,265,9,32.17,20,43272.25,233.76,24,21.5,10.87255814,1.036331739,-18.68,0.5462307,1993,-0.604713865,2.386242013,45.032289,-109.925975,75.32,19.92,85.73666667,0.904084843,16.11290323,108.5163654,51.14371447,57.37265098,113.8734286,173.8518966,517.5591173
74,11_2_2_1,BT,BT2,2,1,232,2,1,0,NA,0,10,2613,135,7,0,NA,NA,NA,NA,NA,20,1,"10,30,40",1,0,1,1,235,9,32.17,20,43272.25,216.76,24,21.5,10.08186047,1.003540683,-18.68,0.5462307,1993,-0.604713865,2.310737816,45.032288,-109.925956,75.32,19.92,85.73666667,0.904084843,16.11290323,107.3619379,50.91396325,56.44797461,113.8734286,171.788655,510.140496
75,11_2_3_34,BT,BT2,3,34,255,3,1,0,NA,0,10,2613,90,14,1,12,2,90,22,0,40,1,"10,40",1,0,0,1,305,8,32.17,20,43272.25,239.76,24,21.5,11.15162791,1.04733827,-18.68,0.5462307,1993,-0.604713865,2.411585488,45.032336,-109.925909,75.32,19.92,85.73666667,0.904084843,16.11290323,92.58297411,47.67816296,44.90481114,113.8734286,145.2109166,416.2303285
76,11_2_3_33,BT,BT2,3,33,210,2,1,0,NA,0,5,2613,90,17,1,12,3,90,19,0,20,1,"10,40",1,0,0,1,310,9,32.17,20,43272.25,194.76,24,21.5,9.058604651,0.957061306,-18.68,0.5462307,1993,-0.604713865,2.203715096,45.032378,-109.925998,75.32,19.92,85.73666667,0.904084843,16.11290323,94.59324524,48.1491568,46.44408843,113.8734286,148.8789092,428.8651097
77,11_2_3_32,BT,BT2,3,32,173,1,1,0,NA,0,5,2613,90,4,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,190,9,32.17,20,43272.25,157.76,24,21.5,7.337674419,0.865558438,-18.68,0.5462307,1993,-0.604713865,1.993021956,45.032383,-109.926,75.32,19.92,85.73666667,0.904084843,16.11290323,109.4090454,51.31929034,58.08975501,113.8734286,175.4457508,523.300015
78,11_2_3_31,BT,BT2,3,31,260,3,1,0,NA,0,10,2613,90,6,1,12,1,180,4,0,40,1,"10,40",1,0,0,1,340,9,32.17,20,43272.25,244.76,24,21.5,11.38418605,1.056301985,-18.68,0.5462307,1993,-0.604713865,2.432225204,45.032371,-109.925988,75.32,19.92,85.73666667,0.904084843,16.11290323,101.1952802,49.62690601,51.56837421,113.8734286,160.7607337,470.6213253
79,11_2_3_30,BT,BT2,3,30,205,2,1,0,NA,0,10,2613,90,5,1,12,1,270,6,1,40,1,"10,40",1,0,0,1,295,11,32.17,20,43272.25,189.76,24,21.5,8.826046512,0.945766212,-18.68,0.5462307,1993,-0.604713865,2.177707181,45.032373,-109.92599,75.32,19.92,85.73666667,0.904084843,16.11290323,102.2718221,49.85872532,52.41309676,113.8734286,162.6803075,477.5067653
80,11_2_3_29,BT,BT2,3,29,161,1,1,0,NA,0,5,2613,90,3,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,175,10,32.17,20,43272.25,145.76,24,21.5,6.779534884,0.8311999,-18.68,0.5462307,1993,-0.604713865,1.913908498,45.032374,-109.925988,75.32,19.92,85.73666667,0.904084843,16.11290323,110.54874,51.5414499,59.00729007,113.8734286,177.4785133,530.6353663
81,11_2_3_28,BT,BT2,3,28,91,0,1,0,NA,0,5,2613,90,4,1,12,2,180,3,2,30,1,"10,40,30",1,0,1,1,175,10,32.17,20,43272.25,75.76,24,21.5,3.52372093,0.547001506,-18.68,0.5462307,1993,-0.604713865,1.259517514,45.032391,-109.926036,75.32,19.92,85.73666667,0.904084843,16.11290323,109.4090304,51.31928665,58.0897437,113.8734286,175.4457312,523.299924
82,11_2_3_27,BT,BT2,3,27,207,2,1,0,NA,0,5,2613,180,7,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,165,10,32.17,20,43272.25,191.76,24,21.5,8.919069767,0.950319561,-18.68,0.5462307,1993,-0.604713865,2.188191655,45.032396,-109.926034,75.32,19.92,85.73666667,0.904084843,16.11290323,113.2607061,52.05528392,61.20542221,113.8734286,182.307147,548.1228441
83,11_2_3_26,BT,BT2,3,26,181,1,1,0,NA,0,5,2613,90,5,0,NA,NA,NA,NA,NA,30,1,"10,30,40,20",1,1,1,1,175,11,32.17,20,43272.25,165.76,24,21.5,7.709767442,0.887041278,-18.68,0.5462307,1993,-0.604713865,2.042488024,45.032381,-109.926045,75.32,19.92,85.73666667,0.904084843,16.11290323,108.2693715,51.09477239,57.17459912,113.8734286,173.4107485,515.9714143
84,11_2_3_25,BT,BT2,3,25,138,1,1,0,NA,0,10,2613,90,5,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,160,10,32.17,20,43272.25,122.76,24,21.5,5.709767442,0.75661842,-18.68,0.5462307,1993,-0.604713865,1.742178295,45.032361,-109.92604,75.32,19.92,85.73666667,0.904084843,16.11290323,102.2718441,49.8587311,52.41311301,113.8734286,162.6803366,477.5068982
85,11_2_3_24,BT,BT2,3,24,165,1,1,0,NA,0,5,2613,90,3,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,185,13,32.17,20,43272.25,149.76,24,21.5,6.965581395,0.842957371,-18.68,0.5462307,1993,-0.604713865,1.940981078,45.032356,-109.926055,75.32,19.92,85.73666667,0.904084843,16.11290323,110.5487741,51.54145824,59.00731584,113.8734286,177.4785577,530.6355734
86,11_2_3_23,BT,BT2,3,23,142,1,1,0,NA,0,10,2613,90,6,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,215,12,32.17,20,43272.25,126.76,24,21.5,5.895813953,0.770543771,-18.68,0.5462307,1993,-0.604713865,1.7742426,45.032355,-109.926055,75.32,19.92,85.73666667,0.904084843,16.11290323,101.1953093,49.6269137,51.56839559,113.8734286,160.7607722,470.6215005
87,11_2_3_22,BT,BT2,3,22,153,1,1,0,NA,0,10,2613,90,6,1,12,2,180,9,3,30,1,"10,40",1,0,0,1,195,11,32.17,20,43272.25,137.76,24,21.5,6.40744186,0.806684674,-18.68,0.5462307,1993,-0.604713865,1.857460105,45.032353,-109.926056,75.32,19.92,85.73666667,0.904084843,16.11290323,101.1953129,49.62691466,51.56839826,113.8734286,160.7607771,470.6215225
88,11_2_3_21,BT,BT2,3,21,256,3,1,0,NA,0,5,2613,135,11,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,285,12,32.17,20,43272.25,240.76,24,21.5,11.19813953,1.049145875,-18.68,0.5462307,1993,-0.604713865,2.415747651,45.03235,-109.926056,75.32,19.92,85.73666667,0.904084843,16.11290323,104.9103597,50.41518378,54.49517596,113.8734286,167.3985384,494.4071525
89,11_2_3_20,BT,BT2,3,20,201,1,1,0,NA,0,10,2613,90,2,0,NA,NA,NA,NA,NA,40,1,"10,40",1,0,0,1,180,11,32.17,20,43272.25,185.76,24,21.5,8.64,0.936513742,-18.68,0.5462307,1993,-0.604713865,2.156402583,45.032353,-109.926061,75.32,19.92,85.73666667,0.904084843,16.11290323,105.5014964,50.53693272,54.96456372,113.8734286,168.4582402,498.1982168
90,11_2_3_19,BT,BT2,3,19,99,0,0,0,NA,0,5,2613,90,7,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,295,12,32.17,20,43272.25,83.76,24,21.5,3.895813953,0.590598209,-18.68,0.5462307,1993,-0.604713865,1.359902631,45.032353,-109.926056,75.32,19.92,85.73666667,0.904084843,16.11290323,105.9900672,50.63688032,55.35318688,113.8734286,169.3335272,501.3327845
91,11_2_3_18,BT,BT2,3,18,227,2,1,0,NA,0,5,2613,135,6,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,290,13,32.17,20,43272.25,211.76,24,21.5,9.849302326,0.993405468,-18.68,0.5462307,1993,-0.604713865,2.287400623,45.032365,-109.926075,75.32,19.92,85.73666667,0.904084843,16.11290323,110.8041723,51.59083243,59.2133399,113.8734286,177.9337972,532.2809433
92,11_2_3_17,BT,BT2,3,17,149,1,1,0,NA,0,5,2613,90,11,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,285,9,32.17,30,43272.25,133.76,24,21.5,6.221395349,0.7938878,-18.68,0.5462307,1993,-0.604713865,1.827994214,45.032396,-109.9261,75.32,19.92,85.73666667,0.904084843,16.11290323,101.4312799,48.45701775,52.97426211,113.8734286,161.4260888,476.6104249
93,11_2_3_16,BT,BT2,3,16,141,1,1,0,NA,0,5,2613,90,14,0,NA,NA,NA,NA,NA,30,1,"10,30,40",1,0,1,1,175,11,32.17,20,43272.25,125.76,24,21.5,5.849302326,0.767104069,-18.68,0.5462307,1993,-0.604713865,1.766322394,45.0324,-109.926101,75.32,19.92,85.73666667,0.904084843,16.11290323,98.01224124,48.92731624,49.08492499,113.8734286,155.0570096,450.394168
94,11_2_3_15,BT,BT2,3,15,91,0,1,0,NA,0,10,2613,90,8,0,NA,NA,NA,NA,NA,30,1,"10,30,40",1,0,1,1,165,11,32.17,20,43272.25,75.76,24,21.5,3.52372093,0.547001506,-18.68,0.5462307,1993,-0.604713865,1.259517514,45.0324,-109.926089,75.32,19.92,85.73666667,0.904084843,16.11290323,99.0421376,49.15673312,49.88540448,113.8734286,156.9073249,456.8889722
95,11_2_3_14,BT,BT2,3,14,214,1,1,0,NA,0,5,2613,90,7,1,12,2,180,4,3,30,1,"10,40,30",1,0,1,1,160,11,32.17,20,43272.25,198.76,24,21.5,9.244651163,0.965890528,-18.68,0.5462307,1993,-0.604713865,2.224045132,45.032356,-109.9261,75.32,19.92,85.73666667,0.904084843,16.11290323,105.9900617,50.63687893,55.35318281,113.8734286,169.33352,501.3327516
96,11_2_3_13,BT,BT2,3,13,167,1,1,0,NA,0,10,2613,90,6,0,NA,NA,NA,NA,NA,30,1,"10,40,20",1,1,0,1,165,11,32.17,20,43272.25,151.76,24,21.5,7.058604651,0.848718858,-18.68,0.5462307,1993,-0.604713865,1.95424739,45.032356,-109.926093,75.32,19.92,85.73666667,0.904084843,16.11290323,101.1953075,49.62691322,51.56839425,113.8734286,160.7607698,470.6214896
97,11_2_3_12,BT,BT2,3,12,141,1,1,0,NA,0,10,2613,90,8,0,NA,NA,NA,NA,NA,30,1,"40,10,20",1,1,0,1,150,12,32.17,20,43272.25,125.76,24,21.5,5.849302326,0.767104069,-18.68,0.5462307,1993,-0.604713865,1.766322394,45.032355,-109.926094,75.32,19.92,85.73666667,0.904084843,16.11290323,99.04221759,49.15675468,49.88546291,113.8734286,156.9074315,456.8894475
98,11_2_3_11,BT,BT2,3,11,193,2,1,0,NA,0,5,2613,135,8,1,12,2,180,7,2,30,1,"10,40",1,0,0,1,165,9,32.17,20,43272.25,177.76,24,21.5,8.267906977,0.917395582,-18.68,0.5462307,1993,-0.604713865,2.112381391,45.03243,-109.926053,75.32,19.92,85.73666667,0.904084843,16.11290323,108.4465186,51.12988334,57.3166353,113.8734286,173.7272594,517.1101848
99,11_2_3_10,BT,BT2,3,10,224,2,1,0,NA,0,10,2613,135,8,0,NA,NA,NA,NA,NA,30,1,"10,40,20",1,1,0,1,175,11,32.17,20,43272.25,208.76,24,21.5,9.709767442,0.987208828,-18.68,0.5462307,1993,-0.604713865,2.273132332,45.03243,-109.926045,75.32,19.92,85.73666667,0.904084843,16.11290323,106.2072505,50.68095651,55.52629397,113.8734286,169.722528,502.7266086
100,11_2_3_9,BT,BT2,3,9,158,1,1,0,NA,0,10,2613,90,8,0,NA,NA,NA,NA,NA,30,1,"10,40,20",1,1,0,1,155,12,32.17,20,43272.25,142.76,24,21.5,6.64,0.822168079,-18.68,0.5462307,1993,-0.604713865,1.893111963,45.032431,-109.926036,75.32,19.92,85.73666667,0.904084843,16.11290323,99.0420825,49.15671826,49.88536423,113.8734286,156.9072514,456.8886447
101,11_2_3_8,BT,BT2,3,8,140,1,0,0,NA,0,10,2613,90,8,1,12,2,180,18,3,30,1,"10,40,20",1,1,0,1,170,9,32.17,20,43272.25,124.76,24,21.5,5.802790698,0.763636906,-18.68,0.5462307,1993,-0.604713865,1.758338957,45.032423,-109.926028,75.32,19.92,85.73666667,0.904084843,16.11290323,99.04209672,49.1567221,49.88537462,113.8734286,156.9072704,456.8887293
102,11_2_3_7,BT,BT2,3,7,80,0,0,0,NA,0,10,2613,90,12,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,85,7,32.17,20,43272.25,64.76,24,21.5,3.012093023,0.47886838,-18.68,0.5462307,1993,-0.604713865,1.102635194,45.032413,-109.925994,75.32,19.92,85.73666667,0.904084843,16.11290323,94.7359356,48.18226402,46.55367158,113.8734286,149.1378998,429.7626329
103,11_2_3_6,BT,BT2,3,6,126,0,0,0,NA,0,10,2613,90,14,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,95,6,32.17,20,43272.25,110.76,24,21.5,5.151627907,0.711944487,-18.68,0.5462307,1993,-0.604713865,1.639312763,45.032406,-109.925986,75.32,19.92,85.73666667,0.904084843,16.11290323,92.58285779,47.67812986,44.90472793,113.8734286,145.2107589,416.2296419
104,11_2_3_5,BT,BT2,3,5,68,0,0,0,NA,0,10,2613,90,11,0,NA,NA,NA,NA,NA,20,1,"10,40",1,0,0,1,95,3,32.17,20,43272.25,52.76,24,21.5,2.453953488,0.389866327,-18.68,0.5462307,1993,-0.604713865,0.897700393,45.03238,-109.925991,75.32,19.92,85.73666667,0.904084843,16.11290323,95.81253707,48.43079568,47.38174139,113.8734286,151.0895978,436.5371066
105,11_2_3_4,BT,BT2,3,4,128,0,1,0,NA,0,10,2613,90,8,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,120,5,32.17,20,43272.25,112.76,24,21.5,5.244651163,0.719716607,-18.68,0.5462307,1993,-0.604713865,1.657208731,45.032376,-109.92599,75.32,19.92,85.73666667,0.904084843,16.11290323,99.04218026,49.15674462,49.88543565,113.8734286,156.9073817,456.8892256
106,11_2_3_3,BT,BT2,3,3,165,1,1,0,NA,0,5,2613,90,3,0,NA,NA,NA,NA,NA,20,1,"10,40",1,0,0,1,175,7,32.17,20,43272.25,149.76,24,21.5,6.965581395,0.842957371,-18.68,0.5462307,1993,-0.604713865,1.940981078,45.032376,-109.925978,75.32,19.92,85.73666667,0.904084843,16.11290323,110.5487362,51.54144898,59.0072872,113.8734286,177.4785083,530.6353432
107,11_2_3_2,BT,BT2,3,2,155,1,1,0,NA,0,5,2613,135,18,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,205,7,32.17,20,43272.25,139.76,24,21.5,6.500465116,0.812944432,-18.68,0.5462307,1993,-0.604713865,1.871873731,45.032374,-109.925986,75.32,19.92,85.73666667,0.904084843,16.11290323,96.65894427,48.62350462,48.03543965,113.8734286,152.6213011,441.8666073
108,11_2_3_1,BT,BT2,3,1,219,2,1,1,17,0,5,2613,90,11,1,12,3,0,4,2,30,1,"10,40",1,0,0,1,200,6,32.17,20,43272.25,203.76,24,21.5,9.477209302,0.976680472,-18.68,0.5462307,1993,-0.604713865,2.248889896,45.03238,-109.925981,75.32,19.92,85.73666667,0.904084843,16.11290323,101.4313077,49.67793483,51.75337285,113.8734286,161.181809,472.1304301
109,11_2_4_5,BT,BT2,4,5,165,1,1,0,NA,0,5,2613,135,2,0,NA,NA,NA,NA,NA,20,1,"10,20,40",1,1,0,1,225,7,32.17,20,43273.25,149.76,24,21.5,6.965581395,0.842957371,-18.68,0.5462307,1993,-0.604713865,1.940981078,45.032266,-109.925566,75.32,19.92,85.73666667,0.904084843,16.11290323,115.5194351,52.46932744,63.05010767,113.8734286,186.3203207,562.7140979
110,11_2_4_4,BT,BT2,4,4,189,1,1,0,NA,0,5,2613,90,1,1,12,1,270,13,2,20,1,"10,40",1,0,0,1,175,5,32.17,20,43273.25,173.76,24,21.5,8.081860465,0.907511348,-18.68,0.5462307,1993,-0.604713865,2.089622102,45.032228,-109.925595,75.32,19.92,85.73666667,0.904084843,16.11290323,112.8283778,51.97510708,60.85327076,113.8734286,181.5379985,545.332609
111,11_2_4_3,BT,BT2,4,3,102,0,0,0,NA,0,5,2613,90,2,0,NA,NA,NA,NA,NA,20,1,40,0,0,0,1,105,3,32.17,10,43273.25,86.76,24,21.5,4.035348837,0.605881083,-18.68,0.5462307,1993,-0.604713865,1.395092751,45.032206,-109.925605,75.32,19.92,85.73666667,0.904084843,16.11290323,111.6887394,52.85701175,58.83172763,113.8734286,179.3302407,533.4535357
112,11_2_4_2,BT,BT2,4,2,135,0,1,0,NA,0,5,2613,90,2,0,NA,NA,NA,NA,NA,20,1,40,0,0,0,1,95,3,32.17,10,43273.25,119.76,24,21.5,5.570232558,0.745873327,-18.68,0.5462307,1993,-0.604713865,1.717436805,45.03222,-109.925639,75.32,19.92,85.73666667,0.904084843,16.11290323,111.6887126,52.85700526,58.83170731,113.8734286,179.3302055,533.4533739
113,11_2_4_1,BT,BT2,4,1,117,0,0,0,NA,0,0,2613,999,2,0,NA,NA,NA,NA,NA,20,1,"10,40",1,0,0,1,110,4,32.17,10,43273.25,101.76,24,21.5,4.733023256,0.675138638,-18.68,0.5462307,1993,-0.604713865,1.554564164,45.032251,-109.925665,75.32,19.92,85.73666667,0.904084843,16.11290323,117.3583207,53.90232911,63.45599162,113.8734286,189.4650242,569.8859671
114,11_2_5_5,BT,BT2,5,5,154,1,1,0,NA,0,5,2613,90,18,1,12,1,270,16,0,20,1,"10,40,30",1,0,1,1,125,18,32.17,20,43273.25,138.76,24,21.5,6.453953488,0.809825831,-18.68,0.5462307,1993,-0.604713865,1.864692887,45.032413,-109.925833,75.32,19.92,85.73666667,0.904084843,16.11290323,93.45351151,47.88304348,45.57046803,113.8734286,146.8017818,421.6995944
115,11_2_5_4,BT,BT2,5,4,152,1,1,0,NA,0,5,2613,90,8,0,NA,NA,NA,NA,NA,30,1,"40,10",1,0,0,1,155,3,32.17,20,43273.25,136.76,24,21.5,6.360930233,0.803520632,-18.68,0.5462307,1993,-0.604713865,1.85017463,45.032413,-109.925824,75.32,19.92,85.73666667,0.904084843,16.11290323,104.8502812,50.40277842,54.44750278,113.8734286,167.2908521,494.021996
116,11_2_5_3,BT,BT2,5,3,191,1,1,0,NA,0,5,2613,90,8,0,NA,NA,NA,NA,NA,20,1,"30,40",0,0,1,1,160,4,32.17,20,43273.25,175.76,24,21.5,8.174883721,0.912481584,-18.68,0.5462307,1993,-0.604713865,2.101066493,45.032413,-109.925826,75.32,19.92,85.73666667,0.904084843,16.11290323,104.8502812,50.40277842,54.44750278,113.8734286,167.2908521,494.021996
117,11_2_5_2,BT,BT2,5,2,272,4,1,0,NA,0,5,2613,90,6,0,NA,NA,NA,NA,NA,20,0,NA,0,0,0,0,NA,0,32.17,20,43273.25,256.76,24,21.5,11.94232558,1.077088907,-18.68,0.5462307,1993,-0.604713865,2.480088861,45.032386,-109.925828,75.32,19.92,85.73666667,0.904084843,16.11290323,107.1296847,50.86735803,56.2623267,113.8734286,171.3733457,508.6488088
118,11_2_5_1,BT,BT2,5,1,218,2,1,1,18,0,5,2613,135,8,0,NA,NA,NA,NA,NA,20,1,"30,40",0,0,1,1,235,5,32.17,20,43273.25,202.76,24,21.5,9.430697674,0.974543823,-18.68,0.5462307,1993,-0.604713865,2.243970078,45.032433,-109.9258,75.32,19.92,85.73666667,0.904084843,16.11290323,108.4465132,51.12988198,57.31663121,113.8734286,173.7272523,517.1101517
119,11_2_6_6,BT,BT2,6,6,153,2,0,0,NA,0,5,2613,135,19,0,NA,NA,NA,NA,NA,20,1,10,1,0,0,0,60,1,32.17,10,43273.25,137.76,24,21.5,6.40744186,0.806684674,-18.68,0.5462307,1993,-0.604713865,1.857460105,45.032376,-109.925578,75.32,19.92,85.73666667,0.904084843,16.11290323,95.48017345,49.42715719,46.05301626,113.8734286,150.0669481,430.3021252
120,11_2_6_5,BT,BT2,6,5,118,0,1,0,NA,0,0,2613,999,4,0,NA,NA,NA,NA,NA,20,0,NA,0,0,0,0,NA,0,32.17,10,43273.25,102.76,24,21.5,4.779534884,0.679385636,-18.68,0.5462307,1993,-0.604713865,1.564343237,45.032403,-109.925561,75.32,19.92,85.73666667,0.904084843,16.11290323,114.9629666,53.46776477,61.49520182,113.8734286,185.1901391,554.4756944
121,11_2_6_4,BT,BT2,6,4,103,0,1,0,NA,0,5,2613,90,7,0,NA,NA,NA,NA,NA,20,1,"20,40,30",0,1,1,1,295,5,32.17,10,43273.25,87.76,24,21.5,4.081860465,0.610858155,-18.68,0.5462307,1993,-0.604713865,1.406552881,45.032426,-109.925603,75.32,19.92,85.73666667,0.904084843,16.11290323,105.9899346,51.73122971,54.25870485,113.8734286,169.0796276,497.0002484
122,11_2_6_3,BT,BT2,6,3,228,2,1,0,NA,0,5,2613,135,20,0,NA,NA,NA,NA,NA,60,1,"40,20",0,1,0,1,420,6,32.17,20,43273.25,212.76,24,21.5,9.895813953,0.995451522,-18.68,0.5462307,1993,-0.604713865,2.292111835,45.032428,-109.925609,75.32,19.92,85.73666667,0.904084843,16.11290323,94.30132372,48.08126337,46.22006035,113.8734286,148.3484494,427.0292746
123,11_2_6_2,BT,BT2,6,2,192,1,1,0,NA,0,5,2613,90,20,0,NA,NA,NA,NA,NA,20,1,"10,20,40",1,1,0,1,385,4,32.17,20,43273.25,176.76,24,21.5,8.221395349,0.914945533,-18.68,0.5462307,1993,-0.604713865,2.106739945,45.032441,-109.925586,75.32,19.92,85.73666667,0.904084843,16.11290323,91.17411381,47.34374752,43.83036629,113.8734286,142.6304486,407.3863022
124,11_2_6_1,BT,BT2,6,1,133,1,1,0,NA,0,5,2613,135,29,0,NA,NA,NA,NA,NA,20,1,"10,20,40,30",1,1,1,1,490,7,32.17,10,43273.25,117.76,24,21.5,5.477209302,0.738559337,-18.68,0.5462307,1993,-0.604713865,1.70059572,45.032438,-109.925565,75.32,19.92,85.73666667,0.904084843,16.11290323,83.69241078,46.46998652,37.22242425,113.8734286,128.0613255,356.8053273
125,11_3_1_6,BT,BT3,1,6,184,2,1,0,NA,0,5,2579,90,38,0,NA,NA,NA,NA,NA,20,1,"10,20,40",1,1,0,1,320,6,30.48,30,43274.25,168.76,26,23.5,7.181276596,0.856201654,-2.67,0.8463082,1991,-0.166871683,1.971477166,45.043106,-109.902326,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,70.25251693,40.09691651,30.15560042,122.3756614,107.3577112,300.0561777
126,11_3_1_5,BT,BT3,1,5,66,0,1,0,NA,0,5,2579,90,23,1,12,1,315,6,5,20,1,"10,40",1,0,0,1,285,4,30.48,30,43274.25,50.76,26,23.5,2.16,0.334453751,-2.67,0.8463082,1991,-0.166871683,0.770108222,45.043103,-109.902311,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,87.24909807,44.70257716,42.54652091,122.3756614,136.4512874,406.4407349
127,11_3_1_4,BT,BT3,1,4,24,0,1,0,NA,0,5,2579,90,9,1,12,3,90,38,1,20,1,"10,40",1,0,0,1,215,5,30.48,30,43274.25,8.76,26,23.5,0.372765957,-0.428563757,-2.67,0.8463082,1991,-0.166871683,-0.986804517,45.043109,-109.902318,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,103.1125599,48.20965601,54.9029039,122.3756614,163.4800124,507.4199652
128,11_3_1_3,BT,BT3,1,3,239,2,1,0,NA,0,5,2579,90,3,1,12,1,270,4,15,20,1,"10,40",1,0,0,1,215,5,30.48,30,43274.25,223.76,26,23.5,9.521702128,0.978714591,-2.67,0.8463082,1991,-0.166871683,2.253573628,45.043116,-109.902333,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,109.9111771,49.52380418,60.38737295,122.3756614,175.0469024,551.0715268
